date,Borough,Price,Year,PricePercent
May-10,Barking and Dagenham,164902.6725,2010,131.9985135
Jun-10,Barking and Dagenham,167147.5106,2010,135.1567347
Jul-10,Barking and Dagenham,168660.5929,2010,137.2854621
Aug-10,Barking and Dagenham,170216.2782,2010,139.4741269
Sep-10,Barking and Dagenham,170252.9043,2010,139.5256555
Oct-10,Barking and Dagenham,170298.2577,2010,139.5894624
Nov-10,Barking and Dagenham,169249.8164,2010,138.1144297
Dec-10,Barking and Dagenham,166485.3712,2010,134.225183
Jan-11,Barking and Dagenham,163821.2893,2011,130.4771356
Feb-11,Barking and Dagenham,162484.0392,2011,128.5957832
Mar-11,Barking and Dagenham,161659.7392,2011,127.4360908
Apr-11,Barking and Dagenham,162401.3434,2011,128.47944
May-11,Barking and Dagenham,162703.4802,2011,128.9045107
Jun-11,Barking and Dagenham,162303.742,2011,128.3421264
Jul-11,Barking and Dagenham,160895.3769,2011,126.3607236
Aug-11,Barking and Dagenham,163476.9496,2011,129.9926904
Sep-11,Barking and Dagenham,166864.7384,2011,134.7589077
Oct-11,Barking and Dagenham,167492.9314,2011,135.6427008
Nov-11,Barking and Dagenham,164846.795,2011,131.9199005
Dec-11,Barking and Dagenham,162631.3061,2011,128.8029703
Jan-12,Barking and Dagenham,163899.0205,2012,130.5864941
Feb-12,Barking and Dagenham,163607.2164,2012,130.1759604
Mar-12,Barking and Dagenham,164437.516,2012,131.3440935
Apr-12,Barking and Dagenham,164731.0378,2012,131.7570439
May-12,Barking and Dagenham,166502.977,2012,134.2499523
Jun-12,Barking and Dagenham,168049.0909,2012,136.4251513
Jul-12,Barking and Dagenham,168007.1536,2012,136.3661505
Aug-12,Barking and Dagenham,166179.7039,2012,133.7951454
Sep-12,Barking and Dagenham,165304.4801,2012,132.5638092
Oct-12,Barking and Dagenham,165327.7005,2012,132.5964776
Nov-12,Barking and Dagenham,166508.0177,2012,134.257044
Dec-12,Barking and Dagenham,167813.0248,2012,136.0930343
Jan-13,Barking and Dagenham,167918.7606,2013,136.241792
Feb-13,Barking and Dagenham,169460.7477,2013,138.4111851
Mar-13,Barking and Dagenham,169413.8449,2013,138.3451984
Apr-13,Barking and Dagenham,169967.7089,2013,139.1244194
May-13,Barking and Dagenham,170475.2498,2013,139.8384693
Jun-13,Barking and Dagenham,172651.7573,2013,142.9005573
Jul-13,Barking and Dagenham,174604.2766,2013,145.6475205
Aug-13,Barking and Dagenham,173720.4531,2013,144.4040856
Sep-13,Barking and Dagenham,174761.46,2013,145.868659
Oct-13,Barking and Dagenham,176820.5648,2013,148.7655753
Nov-13,Barking and Dagenham,181909.7302,2013,155.9254278
Dec-13,Barking and Dagenham,183098.9453,2013,157.5985125
Jan-14,Barking and Dagenham,184883.6549,2014,160.1093873
Feb-14,Barking and Dagenham,185428.4514,2014,160.8758514
Mar-14,Barking and Dagenham,189876.9104,2014,167.134306
Apr-14,Barking and Dagenham,193076.6982,2014,171.6360281
May-14,Barking and Dagenham,196620.3956,2014,176.6215903
Jun-14,Barking and Dagenham,198039.7703,2014,178.6184823
Jul-14,Barking and Dagenham,201936.1166,2014,184.1001797
Aug-14,Barking and Dagenham,204974.0418,2014,188.3741803
Sep-14,Barking and Dagenham,210412.1357,2014,196.0249338
Oct-14,Barking and Dagenham,213902.7879,2014,200.9358677
Nov-14,Barking and Dagenham,216631.0863,2014,204.7742602
Dec-14,Barking and Dagenham,218284.7039,2014,207.1007041
Jan-15,Barking and Dagenham,220070.151,2015,209.6126165
Feb-15,Barking and Dagenham,222918.5506,2015,213.6199771
Mar-15,Barking and Dagenham,222416.942,2015,212.9142733
Apr-15,Barking and Dagenham,222176.3269,2015,212.5757564
May-15,Barking and Dagenham,221825.7372,2015,212.0825182
Jun-15,Barking and Dagenham,227557.9226,2015,220.1470236
Jul-15,Barking and Dagenham,235702.3941,2015,231.6053296
Aug-15,Barking and Dagenham,241734.717,2015,240.0920929
Sep-15,Barking and Dagenham,243479.161,2015,242.5463188
Oct-15,Barking and Dagenham,243538.5716,2015,242.6299025
Nov-15,Barking and Dagenham,246955.4575,2015,247.437056
Dec-15,Barking and Dagenham,253145.3576,2015,256.1455117
Jan-16,Barking and Dagenham,258757.8919,2016,264.0416822
Feb-16,Barking and Dagenham,262861.018,2016,269.8142942
Mar-16,Barking and Dagenham,266208.9459,2016,274.5244319
Apr-16,Barking and Dagenham,266743.6933,2016,275.2767581
May-16,Barking and Dagenham,268080.5368,2016,277.1575385
Jun-16,Barking and Dagenham,269318.4544,2016,278.8991418
Jul-16,Barking and Dagenham,274242.5343,2016,285.8267385
Aug-16,Barking and Dagenham,279483.7457,2016,293.2005017
Sep-16,Barking and Dagenham,283653.5017,2016,299.0668542
Oct-16,Barking and Dagenham,286209.9942,2016,302.6635361
Nov-16,Barking and Dagenham,285853.4387,2016,302.1619047
Dec-16,Barking and Dagenham,285621.8776,2016,301.8361257
Jan-17,Barking and Dagenham,282441.1123,2017,297.361166
Feb-17,Barking and Dagenham,280697.7144,2017,294.9084118
Mar-17,Barking and Dagenham,278212.5515,2017,291.4120822
Apr-17,Barking and Dagenham,280567.0096,2017,294.7245256
May-17,Barking and Dagenham,286017.53,2017,302.3927618
Jun-17,Barking and Dagenham,289569.2162,2017,307.3895632
Jul-17,Barking and Dagenham,291726.5429,2017,310.4246662
Aug-17,Barking and Dagenham,290964.8985,2017,309.3531228
Sep-17,Barking and Dagenham,292518.8418,2017,311.5393368
Oct-17,Barking and Dagenham,293390.1743,2017,312.7651984
Nov-17,Barking and Dagenham,293796.3082,2017,313.3365806
Dec-17,Barking and Dagenham,292914.7086,2017,312.0962745
Jan-18,Barking and Dagenham,291547.859,2018,310.1732791
Feb-18,Barking and Dagenham,292777.2583,2018,311.9028982
Mar-18,Barking and Dagenham,291723.498,2018,310.4203824
Apr-18,Barking and Dagenham,291183.8394,2018,309.6611467
May-18,Barking and Dagenham,290239.3313,2018,308.3323358
Jun-18,Barking and Dagenham,294235.7909,2018,313.9548807
Jul-18,Barking and Dagenham,294952.7444,2018,314.9635493
Aug-18,Barking and Dagenham,295907.844,2018,316.3072612
Sep-18,Barking and Dagenham,296423.97,2018,317.0333893
Oct-18,Barking and Dagenham,299648.4859,2018,321.569901
Nov-18,Barking and Dagenham,302605.9169,2018,325.7306558
Dec-18,Barking and Dagenham,301113.5452,2018,323.6310657
Jan-19,Barking and Dagenham,297180.8891,2019,318.0982848
Feb-19,Barking and Dagenham,293838.6476,2019,313.3961471
Mar-19,Barking and Dagenham,294064.7625,2019,313.714264
Apr-19,Barking and Dagenham,295498.2169,2019,315.7309644
May-19,Barking and Dagenham,295092.0921,2019,315.159595
Jun-19,Barking and Dagenham,293889.3093,2019,313.4674222
Jul-19,Barking and Dagenham,297426.4427,2019,318.4437496
Aug-19,Barking and Dagenham,299421.2615,2019,321.2502232
Sep-19,Barking and Dagenham,304778.0465,2019,328.7865847
Oct-19,Barking and Dagenham,304579.0648,2019,328.506641
Nov-19,Barking and Dagenham,304514.9851,2019,328.4164885
Dec-19,Barking and Dagenham,299771.2428,2019,321.7426054
Jan-20,Barking and Dagenham,303055.4403,2020,326.363082
Feb-20,Barking and Dagenham,302697.2358,2020,325.8591307
Mar-20,Barking and Dagenham,301412.6904,2020,324.0519276
Apr-20,Barking and Dagenham,293603.0609,2020,313.0647046
May-20,Barking and Dagenham,293815.8517,2020,313.364076
Jun-20,Barking and Dagenham,300526.2859,2020,322.8048615
Jul-20,Barking and Dagenham,304555.5886,2020,328.4736128
Aug-20,Barking and Dagenham,304923.5027,2020,328.9912243
Sep-20,Barking and Dagenham,301702.4656,2020,324.4596069
Oct-20,Barking and Dagenham,304852.1338,2020,328.8908168
Nov-20,Barking and Dagenham,305012.3291,2020,329.1161926
Dec-20,Barking and Dagenham,309560.1023,2020,335.5143704
Jan-21,Barking and Dagenham,312739.9714,2021,339.9880693
Feb-21,Barking and Dagenham,314920.3091,2021,343.055546
Mar-21,Barking and Dagenham,311911.2076,2021,338.8220968
Apr-21,Barking and Dagenham,310454.0972,2021,336.7721152
May-21,Barking and Dagenham,309571.3526,2021,335.5301982
Jun-21,Barking and Dagenham,314030.5817,2021,341.803805
Jul-21,Barking and Dagenham,309540.9111,2021,335.4873706
Aug-21,Barking and Dagenham,313791.2507,2021,341.4670946
Sep-21,Barking and Dagenham,315039.4514,2021,343.2231651
Oct-21,Barking and Dagenham,326713.3328,2021,359.6469324
Nov-21,Barking and Dagenham,328530.925,2021,362.2040692
Dec-21,Barking and Dagenham,330850.6123,2021,365.4675943
Jan-22,Barking and Dagenham,335893.2755,2022,372.5620237
Feb-22,Barking and Dagenham,339026.7821,2022,376.970496
Mar-22,Barking and Dagenham,339587.5401,2022,377.7594161
Apr-22,Barking and Dagenham,334919.7449,2022,371.1923815
May-22,Barking and Dagenham,338354.7654,2022,376.0250482
Jun-22,Barking and Dagenham,346172.2633,2022,387.0233411
Jul-22,Barking and Dagenham,350017.3505,2022,392.432923
Aug-22,Barking and Dagenham,349553.3914,2022,391.7801876
Sep-22,Barking and Dagenham,350038.6948,2022,392.4629519
Jan-95,Barnet,93284.51832,1995,31.24025984
Feb-95,Barnet,93190.16963,1995,31.10752242
Mar-95,Barnet,92247.52435,1995,29.78133224
Apr-95,Barnet,90762.87492,1995,27.69260648
May-95,Barnet,90258.00033,1995,26.98230777
Jun-95,Barnet,90107.23471,1995,26.77019842
Jul-95,Barnet,91441.24768,1995,28.64699654
Aug-95,Barnet,92361.31512,1995,29.94142237
Sep-95,Barnet,93273.12245,1995,31.2242272
Oct-95,Barnet,92567.38498,1995,30.23133824
Nov-95,Barnet,90883.16125,1995,27.86183509
Dec-95,Barnet,91133.89545,1995,28.21458838
Jan-96,Barnet,91111.0059,1996,28.1823855
Feb-96,Barnet,92429.53023,1996,30.03739294
Mar-96,Barnet,91409.82097,1996,28.60278288
Apr-96,Barnet,92394.18958,1996,29.98767284
May-96,Barnet,91058.91069,1996,28.10909372
Jun-96,Barnet,91978.18792,1996,29.40240781
Jul-96,Barnet,92444.08611,1996,30.05787134
Aug-96,Barnet,95515.95779,1996,34.37963067
Sep-96,Barnet,97489.86119,1996,37.15667878
Oct-96,Barnet,97844.45732,1996,37.6555535
Nov-96,Barnet,97155.03363,1996,36.68561609
Dec-96,Barnet,97174.30405,1996,36.71272729
Jan-97,Barnet,98558.78015,1997,38.66052105
Feb-97,Barnet,100075.9014,1997,40.79493082
Mar-97,Barnet,101129.8775,1997,42.27775026
Apr-97,Barnet,101200.7949,1997,42.37752264
May-97,Barnet,103286.5603,1997,45.31194732
Jun-97,Barnet,104609.4868,1997,47.17314809
Jul-97,Barnet,107234.5467,1997,50.86629621
Aug-97,Barnet,108730.391,1997,52.97077183
Sep-97,Barnet,112379.6415,1997,58.10483472
Oct-97,Barnet,114515.3287,1997,61.10949346
Nov-97,Barnet,115356.0573,1997,62.29229894
Dec-97,Barnet,115520.8603,1997,62.52415723
Jan-98,Barnet,115902.4103,1998,63.06095285
Feb-98,Barnet,116995.4628,1998,64.59874816
Mar-98,Barnet,118866.196,1998,67.23064802
Apr-98,Barnet,120486.5344,1998,69.51027209
May-98,Barnet,122608.2135,1998,72.49522309
Jun-98,Barnet,122490.3424,1998,72.32939242
Jul-98,Barnet,124040.4073,1998,74.51015
Aug-98,Barnet,125041.4702,1998,75.91852684
Sep-98,Barnet,125320.3496,1998,76.3108771
Oct-98,Barnet,125719.0786,1998,76.87184154
Nov-98,Barnet,125086.4722,1998,75.98183932
Dec-98,Barnet,125756.6791,1998,76.92474098
Jan-99,Barnet,126189.4276,1999,77.53356683
Feb-99,Barnet,127016.6776,1999,78.69740952
Mar-99,Barnet,126902.3843,1999,78.5366124
Apr-99,Barnet,127883.2693,1999,79.91660132
May-99,Barnet,129392.9587,1999,82.04055536
Jun-99,Barnet,132607.9049,1999,86.56360358
Jul-99,Barnet,136102.2428,1999,91.4797228
Aug-99,Barnet,139740.7827,1999,96.59871715
Sep-99,Barnet,143596.1099,1999,102.0227055
Oct-99,Barnet,145287.1569,1999,104.4018082
Nov-99,Barnet,147825.43,1999,107.9728576
Dec-99,Barnet,149509.8001,1999,110.3425667
Jan-00,Barnet,153676.0556,2000,0
Feb-00,Barnet,156796.7398,2000,2.030689939
Mar-00,Barnet,159938.6457,2000,4.075189252
Apr-00,Barnet,162987.5883,2000,6.059195535
May-00,Barnet,165737.2084,2000,7.848426844
Jun-00,Barnet,169025.204,2000,9.987989567
Jul-00,Barnet,170520.83,2000,10.96122251
Aug-00,Barnet,173966.3929,2000,13.20331734
Sep-00,Barnet,175610.1577,2000,14.27294709
Oct-00,Barnet,176602.5293,2000,14.9187026
Nov-00,Barnet,175249.8074,2000,14.03846013
Dec-00,Barnet,175320.4484,2000,14.08442761
Jan-01,Barnet,175474.7081,2001,14.1848074
Feb-01,Barnet,178108.2851,2001,15.8985272
Mar-01,Barnet,178226.1816,2001,15.97524475
Apr-01,Barnet,178813.2719,2001,16.35727583
May-01,Barnet,178635.8482,2001,16.24182278
Jun-01,Barnet,181194.2556,2001,17.90662826
Jul-01,Barnet,183940.7539,2001,19.69382815
Aug-01,Barnet,187690.678,2001,22.13397674
Sep-01,Barnet,190954.0083,2001,24.25748927
Oct-01,Barnet,194320.0488,2001,26.44783733
Nov-01,Barnet,198610.1665,2001,29.23950041
Dec-01,Barnet,200792.0252,2001,30.65927832
Jan-02,Barnet,203249.2538,2002,32.25824479
Feb-02,Barnet,202712.5558,2002,31.90900496
Mar-02,Barnet,204694.2394,2002,33.19852504
Apr-02,Barnet,208077.1604,2002,35.39985757
May-02,Barnet,214593.8022,2002,39.64036321
Jun-02,Barnet,219792.575,2002,43.02330584
Jul-02,Barnet,227128.5827,2002,47.79698881
Aug-02,Barnet,230536.592,2002,50.01464678
Sep-02,Barnet,233748.0308,2002,52.10439251
Oct-02,Barnet,232183.6845,2002,51.08644193
Nov-02,Barnet,235730.4701,2002,53.39440434
Dec-02,Barnet,236505.764,2002,53.89890317
Jan-03,Barnet,244239.0255,2003,58.93108692
Feb-03,Barnet,245752.4539,2003,59.91590423
Mar-03,Barnet,250708.1591,2003,63.14067805
Apr-03,Barnet,246174.6381,2003,60.19062771
May-03,Barnet,244448.5806,2003,59.0674485
Jun-03,Barnet,244463.7209,2003,59.07730059
Jul-03,Barnet,250826.404,2003,63.2176223
Aug-03,Barnet,254882.3213,2003,65.85688662
Sep-03,Barnet,257504.4288,2003,67.563143
Oct-03,Barnet,257724.2637,2003,67.70619385
Nov-03,Barnet,257772.4364,2003,67.73754076
Dec-03,Barnet,260058.6999,2003,69.22525691
Jan-04,Barnet,259868.2674,2004,69.10133878
Feb-04,Barnet,261558.7617,2004,70.20137632
Mar-04,Barnet,261478.4698,2004,70.14912881
Apr-04,Barnet,263773.6508,2004,71.64264776
May-04,Barnet,269022.891,2004,75.05843051
Jun-04,Barnet,272859.2867,2004,77.55484785
Jul-04,Barnet,276811.2231,2004,80.12644977
Aug-04,Barnet,276711.6019,2004,80.06162432
Sep-04,Barnet,278219.3183,2004,81.04272472
Oct-04,Barnet,278320.4651,2004,81.10854291
Nov-04,Barnet,282305.8125,2004,83.70188602
Dec-04,Barnet,281319.6076,2004,83.0601433
Jan-05,Barnet,282820.1966,2005,84.03660577
Feb-05,Barnet,277154.2366,2005,80.34965533
Mar-05,Barnet,274215.8045,2005,78.43756038
Apr-05,Barnet,272772.0567,2005,77.49808559
May-05,Barnet,273841.3295,2005,78.19388221
Jun-05,Barnet,279515.0835,2005,81.88590435
Jul-05,Barnet,279927.5404,2005,82.15429808
Aug-05,Barnet,282066.2784,2005,83.54601652
Sep-05,Barnet,283147.7575,2005,84.24975602
Oct-05,Barnet,283024.3428,2005,84.16944767
Nov-05,Barnet,283420.5817,2005,84.42728803
Dec-05,Barnet,281610.828,2005,83.24964608
Jan-06,Barnet,282333.5446,2006,83.71993184
Feb-06,Barnet,281120.306,2006,82.93045387
Mar-06,Barnet,281674.2983,2006,83.29094744
Apr-06,Barnet,283205.9287,2006,84.28760915
May-06,Barnet,286461.884,2006,86.40632263
Jun-06,Barnet,287725.1512,2006,87.22835518
Jul-06,Barnet,292435.4468,2006,90.29343619
Aug-06,Barnet,296104.3032,2006,92.68083245
Sep-06,Barnet,300380.688,2006,95.46355926
Oct-06,Barnet,299831.5042,2006,95.10619467
Nov-06,Barnet,300765.1589,2006,95.71374195
Dec-06,Barnet,304015.3406,2006,97.82869844
Jan-07,Barnet,306483.8527,2007,99.4350073
Feb-07,Barnet,309910.1005,2007,101.6645334
Mar-07,Barnet,310377.1106,2007,101.968426
Apr-07,Barnet,313521.3411,2007,104.014438
May-07,Barnet,318831.0313,2007,107.4695567
Jun-07,Barnet,323804.8081,2007,110.7060901
Jul-07,Barnet,331745.4981,2007,115.8732516
Aug-07,Barnet,334688.8139,2007,117.7885244
Sep-07,Barnet,340986.8763,2007,121.8867962
Oct-07,Barnet,342548.1264,2007,122.902732
Nov-07,Barnet,345869.4739,2007,125.0639975
Dec-07,Barnet,344218.9493,2007,123.989969
Jan-08,Barnet,344479.6519,2008,124.1596133
Feb-08,Barnet,339643.9882,2008,121.0129528
Mar-08,Barnet,335895.5389,2008,118.5737639
Apr-08,Barnet,333836.4619,2008,117.2338824
May-08,Barnet,338033.2354,2008,119.9648046
Jun-08,Barnet,340824.5093,2008,121.7811408
Jul-08,Barnet,337539.5622,2008,119.6435618
Aug-08,Barnet,329269.1455,2008,114.2618407
Sep-08,Barnet,320831.2692,2008,108.7711504
Oct-08,Barnet,318948.3977,2008,107.5459293
Nov-08,Barnet,314868.4423,2008,104.8910229
Dec-08,Barnet,306109.5582,2008,99.19144658
Jan-09,Barnet,294597.595,2009,91.7003881
Feb-09,Barnet,289250.816,2009,88.22113495
Mar-09,Barnet,288719.1159,2009,87.87514735
Apr-09,Barnet,286600.8284,2009,86.49673645
May-09,Barnet,288396.2791,2009,87.66507116
Jun-09,Barnet,291608.2134,2009,89.75513932
Jul-09,Barnet,301141.2374,2009,95.95846355
Aug-09,Barnet,305076.7195,2009,98.51935834
Sep-09,Barnet,310669.9497,2009,102.1589821
Oct-09,Barnet,309970.4798,2009,101.7038234
Nov-09,Barnet,310969.508,2009,102.3539105
Dec-09,Barnet,312235.4356,2009,103.1776742
Jan-10,Barnet,316925.7401,2010,106.2297466
Feb-10,Barnet,318994.9679,2010,107.5762334
Mar-10,Barnet,324873.2917,2010,111.4013731
Apr-10,Barnet,327955.2389,2010,113.4068561
May-10,Barnet,331167.9826,2010,115.497451
Jun-10,Barnet,330965.2179,2010,115.3655081
Jul-10,Barnet,336379.5268,2010,118.8887042
Aug-10,Barnet,341812.0824,2010,122.4237739
Sep-10,Barnet,347747.2644,2010,126.2859123
Oct-10,Barnet,344009.8868,2010,123.853928
Nov-10,Barnet,341701.5812,2010,122.3518686
Dec-10,Barnet,335004.3797,2010,117.9938692
Jan-11,Barnet,337574.8166,2011,119.6665026
